录音,time_SpeechStart,time_SpeechEnd,time_EndAudioData,time_Result,result_status,time_resume,结果来源,error_code,ISR_Result,Confidence_score,Result,vadSpeechStart,vadSpeechEnd,endVadType
/mnt/sdcard/pcm/800_Enc_NoWavHead/18radio/18radio_382_M013_coder.wav.pcm,1484278559899,1484278561503,1484278561440,1484278562442,MSG_Result,1002,本地,0,"调频一百零六点三",1589,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1589"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""106.3"",""waveband"":""fm""}},""service"":""radio"",""text"":""调频一百零六点三"",""version"":""3.5.0.1190""}
",360,2180,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/18radio/18radio_389_M013_coder.wav.pcm,1484278563583,1484278564884,1484278564675,1484278565577,MSG_Result,902,本地,0,"调频九三幺",1505,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1505"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""93.1"",""waveband"":""fm""}},""service"":""radio"",""text"":""调频九三幺"",""version"":""3.5.0.1190""}
",400,1920,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/18radio/18radio_396_M013_coder.wav.pcm,1484278566734,1484278568167,1484278568085,1484278568937,MSG_Result,852,本地,0,"调频八七九",1495,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1495"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""87.9"",""waveband"":""fm""}},""service"":""radio"",""text"":""调频八七九"",""version"":""3.5.0.1190""}
",400,1980,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/18radio/18radio_403_M013_coder.wav.pcm,1484278570085,1484278571882,1484278571754,1484278572407,MSG_Result,653,本地,0,"贵阳电台新闻频率。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""贵阳人民广播电台新闻广播"",""nameOrig"":""贵阳电台新闻频率""}},""service"":""radio"",""text"":""贵阳电台新闻频率。"",""version"":""3.5.0.1190""}
",380,2320,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/18radio/18radio_410_M013_coder.wav.pcm,1484278573553,1484278574757,1484278574665,1484278575467,MSG_Result,802,本地,0,"郑州新闻广播。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""郑州人民广播电台新闻广播"",""nameOrig"":""郑州新闻广播""}},""service"":""radio"",""text"":""郑州新闻广播。"",""version"":""3.5.0.1190""}
",360,1740,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/18radio/18radio_417_M013_coder.wav.pcm,1484278576632,1484278577853,1484278577823,1484278578375,MSG_Result,552,本地,0,"长春交通之声。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""长春人民广播电台交通广播"",""nameOrig"":""长春交通之声""}},""service"":""radio"",""text"":""长春交通之声。"",""version"":""3.5.0.1190""}
",360,2070,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/18radio/18radio_424_M013_coder.wav.pcm,1484278579562,1484278580635,1484278580495,1484278581103,MSG_Result,608,本地,0,"阳江音乐台。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""阳江人民广播电台音乐广播"",""nameOrig"":""阳江音乐台""}},""service"":""radio"",""text"":""阳江音乐台。"",""version"":""3.5.0.1190""}
",460,1620,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/18radio/18radio_431_M013_coder.wav.pcm,1484278582262,1484278583301,1484278583143,1484278583871,MSG_Result,728,本地,0,"青苹果电台。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""青苹果电台"",""nameOrig"":""青苹果电台""}},""service"":""radio"",""text"":""青苹果电台。"",""version"":""3.5.0.1190""}
",380,1560,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/18radio/18radio_438_M013_coder.wav.pcm,1484278585032,1484278586268,1484278586174,1484278587039,MSG_Result,865,本地,0,"FM八九五",1580,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1580"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""89.5"",""waveband"":""fm""}},""service"":""radio"",""text"":""FM八九五"",""version"":""3.5.0.1190""}
",360,1820,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/18radio/18radio_445_M013_coder.wav.pcm,1484278588193,1484278589551,1484278589484,1484278590337,MSG_Result,853,本地,0,"FM九幺四",1515,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1515"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""91.4"",""waveband"":""fm""}},""service"":""radio"",""text"":""FM九幺四"",""version"":""3.5.0.1190""}
",360,1980,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/18radio/18radio_452_M013_coder.wav.pcm,1484278591480,1484278592814,1484278592752,1484278594009,MSG_Result,1257,本地,0,"AM一三四五",1400,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1400"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""1345"",""waveband"":""am""}},""service"":""radio"",""text"":""AM一三四五"",""version"":""3.5.0.1190""}
",360,1950,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_002_F023_coder.wav.pcm,1484278595139,1484278597722,1484278597702,1484278598003,MSG_Result,301,本地,0,"上海南京路附近著名的小吃。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.8667,""rc"":0,""semantic"":{""slots"":{""location"":{""city"":""上海市"",""cityAddr"":""上海"",""street"":""南京路"",""type"":""LOC_STREET""},""name"":""小吃"",""nearBy"":""上海南京路"",""nearName"":""小吃"",""qualifier"":""著名的""}},""service"":""lbs"",""text"":""上海南京路附近著名的小吃。"",""version"":""3.5.0.1190""}
",340,3400,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_009_F023_coder.wav.pcm,1484278599165,1484278602062,1484278601986,1484278602387,MSG_Result,401,本地,0,"中山北路地铁站附近有没有必胜客。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.8933,""rc"":0,""semantic"":{""slots"":{""location"":{""city"":""CURRENT_CITY"",""poi"":""中山北路地铁站"",""type"":""LOC_POI""},""name"":""必胜客""}},""service"":""restaurant"",""text"":""中山北路地铁站附近有没有必胜客。"",""version"":""3.5.0.1190""}
",380,3480,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_016_F024_coder.wav.pcm,1484278603614,1484278605530,1484278605517,1484278605818,MSG_Result,301,本地,0,"凯悦酒家有什么特色菜。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""location"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""},""name"":""凯悦酒家""}},""service"":""restaurant"",""text"":""凯悦酒家有什么特色菜。"",""version"":""3.5.0.1190""}
",400,2620,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_023_F025_coder.wav.pcm,1484278606981,1484278608967,1484278608934,1484278609235,MSG_Result,301,本地,0,"北京王府井附近的小吃。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""小吃"",""location"":{""city"":""北京市"",""cityAddr"":""北京"",""poi"":""王府井"",""type"":""LOC_POI""}}},""service"":""restaurant"",""text"":""北京王府井附近的小吃。"",""version"":""3.5.0.1190""}
",360,2620,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_030_F025_coder.wav.pcm,1484278610360,1484278614120,1484278614102,1484278614453,MSG_Result,351,本地,0,"合肥包河区女人街有什么事会的川菜馆。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.7176,""rc"":0,""semantic"":{""slots"":{""location"":{""area"":""包河区"",""areaAddr"":""包河"",""city"":""合肥市"",""cityAddr"":""合肥"",""poi"":""女人街"",""type"":""LOC_POI""},""name"":""事会的川菜馆"",""nearBy"":""合肥包河区女人街"",""nearName"":""事会的川菜馆""}},""service"":""lbs"",""text"":""合肥包河区女人街有什么事会的川菜馆。"",""version"":""3.5.0.1190""}
",320,4360,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_037_M007_coder.wav.pcm,1484278615637,1484278618631,1484278618563,1484278619068,MSG_Result,505,本地,0,"合肥市政府这最近的麦当劳在哪里。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""location"":{""city"":""CURRENT_CITY"",""poi"":""合肥市政府"",""type"":""LOC_POI""},""name"":""麦当劳""}},""service"":""restaurant"",""text"":""合肥市政府这最近的麦当劳在哪里。"",""version"":""3.5.0.1190""}
",360,3600,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_044_F026_coder.wav.pcm,1484278620228,1484278623970,1484278623957,1484278624313,MSG_Result,356,本地,0,"合肥长江西路上面有阿瓦山寨饭店吗。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.8125,""rc"":0,""semantic"":{""slots"":{""location"":{""city"":""合肥市"",""cityAddr"":""合肥"",""poi"":""长江西路"",""type"":""LOC_POI""},""name"":""阿瓦山寨""}},""service"":""restaurant"",""text"":""合肥长江西路上面有阿瓦山寨饭店吗。"",""version"":""3.5.0.1190""}
",400,4360,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_051_M008_coder.wav.pcm,1484278625468,1484278627469,1484278627380,1484278628031,MSG_Result,651,本地,0,"哪里有好吃的三河土菜。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""category"":""美食"",""location"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""restaurant"",""text"":""哪里有好吃的三河土菜。"",""version"":""3.5.0.1190""}
",360,2580,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_058_M008_coder.wav.pcm,1484278629199,1484278632478,1484278632431,1484278632882,MSG_Result,451,本地,0,"帮我找一找乌龙派出所附近的日本料理。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.9059,""rc"":0,""semantic"":{""slots"":{""category"":""日本料理"",""location"":{""city"":""CURRENT_CITY"",""poi"":""乌龙派出所"",""type"":""LOC_POI""}}},""service"":""restaurant"",""text"":""帮我找一找乌龙派出所附近的日本料理。"",""version"":""3.5.0.1190""}
",380,3920,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_065_M008_coder.wav.pcm,1484278634038,1484278635606,1484278635500,1484278636103,MSG_Result,603,本地,0,"我们要吃诸葛烤鱼。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.75,""rc"":0,""semantic"":{""slots"":{""location"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""},""name"":""诸葛烤鱼""}},""service"":""restaurant"",""text"":""我们要吃诸葛烤鱼。"",""version"":""3.5.0.1190""}
",360,2180,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_072_M008_coder.wav.pcm,1484278637260,1484278639563,1484278639451,1484278640354,MSG_Result,903,本地,0,"我肚子饿了想吃肯德基。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.5,""rc"":0,""semantic"":{""slots"":{""location"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""},""name"":""肯德基""}},""service"":""restaurant"",""text"":""我肚子饿了想吃肯德基。"",""version"":""3.5.0.1190""}
",360,2780,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_079_M008_coder.wav.pcm,1484278641532,1484278643579,1484278643474,1484278644125,MSG_Result,651,本地,0,"搜索合肥的桂林米粉店。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""桂林米粉店"",""location"":{""city"":""合肥市"",""cityAddr"":""合肥"",""type"":""LOC_BASIC""}}},""service"":""restaurant"",""text"":""搜索合肥的桂林米粉店。"",""version"":""3.5.0.1190""}
",440,2640,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_086_F027_coder.wav.pcm,1484278645279,1484278646762,1484278646452,1484278647406,MSG_Result,954,本地,0,"搜索附近的餐厅。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""餐厅"",""location"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""restaurant"",""text"":""搜索附近的餐厅。"",""version"":""3.5.0.1190""}
",400,1800,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_093_F027_coder.wav.pcm,1484278648565,1484278650301,1484278650267,1484278650869,MSG_Result,602,本地,0,"望江西路上有什么好吃的。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""美食"",""location"":{""city"":""CURRENT_CITY"",""street"":""望江西路"",""type"":""LOC_STREET""}}},""service"":""restaurant"",""text"":""望江西路上有什么好吃的。"",""version"":""3.5.0.1190""}
",360,2340,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_100_F027_coder.wav.pcm,1484278652025,1484278654781,1484278654749,1484278655201,MSG_Result,452,本地,0,"查查合肥市第一人民医院附近的烤鸭店。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.9059,""rc"":0,""semantic"":{""slots"":{""category"":""烤鸭店"",""location"":{""city"":""合肥市"",""cityAddr"":""合肥"",""poi"":""第一人民医院"",""type"":""LOC_POI""}}},""service"":""restaurant"",""text"":""查查合肥市第一人民医院附近的烤鸭店。"",""version"":""3.5.0.1190""}
",380,3360,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_107_F027_coder.wav.pcm,1484278656366,1484278659149,1484278659109,1484278659510,MSG_Result,401,本地,0,"查查美国驻上海领事馆附近的烤鸭店。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.85,""rc"":0,""semantic"":{""slots"":{""category"":""烤鸭店"",""location"":{""city"":""CURRENT_CITY"",""poi"":""驻上海领事馆"",""type"":""LOC_POI""}}},""service"":""restaurant"",""text"":""查查美国驻上海领事馆附近的烤鸭店。"",""version"":""3.5.0.1190""}
",420,3400,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_114_M009_coder.wav.pcm,1484278660641,1484278662656,1484278662592,1484278663194,MSG_Result,602,本地,0,"火车站附近有便宜点的饭店吗。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.9385,""rc"":0,""semantic"":{""slots"":{""category"":""饭店"",""location"":{""city"":""CURRENT_CITY"",""poi"":""火车站"",""type"":""LOC_POI""},""price"":""便宜""}},""service"":""restaurant"",""text"":""火车站附近有便宜点的饭店吗。"",""version"":""3.5.0.1190""}
",340,2580,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_121_M009_coder.wav.pcm,1484278664353,1484278666630,1484278666575,1484278667227,MSG_Result,652,本地,0,"知不知道滨湖的自助火锅怎么样。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.5571,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""area"":""滨湖区"",""areaAddr"":""滨湖"",""city"":""CURRENT_CITY"",""ori_loc"":""滨湖的自助火锅"",""poi"":""自助火锅"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""知不知道滨湖的自助火锅怎么样。"",""version"":""3.5.0.1190""}
",360,3080,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_128_M009_coder.wav.pcm,1484278668421,1484278669659,1484278669532,1484278670184,MSG_Result,652,本地,0,"蜀王火锅店在哪里。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.75,""rc"":0,""semantic"":{""slots"":{""category"":""火锅店"",""location"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""restaurant"",""text"":""蜀王火锅店在哪里。"",""version"":""3.5.0.1190""}
",440,1760,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_135_M010_coder.wav.pcm,1484278671342,1484278672853,1484278672773,1484278673525,MSG_Result,752,本地,0,"附近哪里有好的饭店。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""饭店"",""location"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""restaurant"",""text"":""附近哪里有好的饭店。"",""version"":""3.5.0.1190""}
",400,2040,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_142_M010_coder.wav.pcm,1484278674699,1484278676493,1484278676331,1484278676932,MSG_Result,601,本地,0,"附近有好吃的泰国菜吗。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""泰国菜"",""location"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""restaurant"",""text"":""附近有好吃的泰国菜吗。"",""version"":""3.5.0.1190""}
",360,2280,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/19restaurant/19restaurant_149_M010_coder.wav.pcm,1484278678085,1484278680267,1484278680198,1484278681151,MSG_Result,953,本地,0,"高新区著餐厅。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.3333,""rc"":0,""semantic"":{""slots"":{""category"":""餐厅"",""location"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""restaurant"",""text"":""高新区著餐厅。"",""version"":""3.5.0.1190""}
",360,2800,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/1air_control/1air_control_005_M097_coder.wav.pcm,1484278682313,1484278683314,1484278683219,1484278684322,MSG_Result,1103,本地,0,"智能公话十六度。",0,"{""bislocalresult"":""1"",""nlocalconfidencescore"":""0"",""rc"":4,""text"":""智能公话十六度。""}
",420,1760,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/1air_control/1air_control_012_M099_coder.wav.pcm,1484278685532,1484278686446,1484278686153,1484278687159,MSG_Result,1006,本地,0,"帮我关上空调。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""CLOSE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""device"":""空调""}},""service"":""airControl"",""text"":""帮我关上空调。"",""version"":""3.5.0.1190""}
",540,1380,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/1air_control/1air_control_019_M099_coder.wav.pcm,1484278688272,1484278689676,1484278689604,1484278690606,MSG_Result,1002,本地,0,"帮我把空调打开",1406,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1406"",""operation"":""OPEN"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""device"":""空调""}},""service"":""airControl"",""text"":""帮我把空调打开"",""version"":""3.5.0.1190""}
",340,2170,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/1air_control/1air_control_026_M102_coder.wav.pcm,1484278691762,1484278693251,1484278693203,1484278694061,MSG_Result,858,本地,0,"帮我把空调风向下。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""airflowDirection"":""下"",""device"":""空调""}},""service"":""airControl"",""text"":""帮我把空调风向下。"",""version"":""3.5.0.1190""}
",400,2080,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/1air_control/1air_control_033_M071_coder.wav.pcm,1484278695219,1484278696235,1484278696091,1484278696993,MSG_Result,902,本地,0,"我想关闭空调",1420,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1420"",""operation"":""CLOSE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""device"":""空调""}},""service"":""airControl"",""text"":""我想关闭空调"",""version"":""3.5.0.1190""}
",360,1500,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/1air_control/1air_control_040_M072_coder.wav.pcm,1484278698116,1484278699745,1484278699639,1484278700842,MSG_Result,1203,本地,0,"我想把温度调低一度。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""temperature"":{""direct"":""-"",""offset"":""1"",""ref"":""CUR"",""type"":""SPOT""}}},""service"":""airControl"",""text"":""我想把温度调低一度。"",""version"":""3.5.0.1190""}
",340,2080,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/1air_control/1air_control_047_M074_coder.wav.pcm,1484278702007,1484278703805,1484278703690,1484278704500,MSG_Result,810,本地,0,"我想把枫树调大一点。",0,"{""bislocalresult"":""1"",""nlocalconfidencescore"":""0"",""rc"":4,""text"":""我想把枫树调大一点。""}
",420,2360,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/1air_control/1air_control_054_M047_coder.wav.pcm,1484278705610,1484278706846,1484278706734,1484278707736,MSG_Result,1002,本地,0,"我想要空调除湿",1221,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1221"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""device"":""空调"",""mode"":""除湿""}},""service"":""airControl"",""text"":""我想要空调除湿"",""version"":""3.5.0.1190""}
",340,1740,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/1air_control/1air_control_061_M049_coder.wav.pcm,1484278708882,1484278710249,1484278709925,1484278711233,MSG_Result,1308,本地,0,"我想运行空调。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""OPEN"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""device"":""空调""}},""service"":""airControl"",""text"":""我想运行空调。"",""version"":""3.5.0.1190""}
",360,1720,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/1air_control/1air_control_068_M050_coder.wav.pcm,1484278712388,1484278713120,1484278713050,1484278713970,MSG_Result,920,本地,0,"温度调高",1493,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""1493"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""temperature"":""+""}},""service"":""airControl"",""text"":""温度调高"",""version"":""3.5.0.1190""}
",380,1280,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/1air_control/1air_control_075_M075_coder.wav.pcm,1484278715111,1484278716403,1484278716283,1484278717037,MSG_Result,754,本地,0,"空调手动模式。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""device"":""空调"",""mode"":""手动""}},""service"":""airControl"",""text"":""空调手动模式。"",""version"":""3.5.0.1190""}
",360,1800,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/1air_control/1air_control_082_F001_coder.wav.pcm,1484278718190,1484278719156,1484278719123,1484278719936,MSG_Result,813,本地,0,"空调除霜。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""device"":""空调"",""mode"":""除霜""}},""service"":""airControl"",""text"":""空调除霜。"",""version"":""3.5.0.1190""}
",360,1800,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/1air_control/1air_control_089_F001_coder.wav.pcm,1484278721083,1484278722749,1484278722650,1484278723654,MSG_Result,1004,本地,0,"设定风向为扫风。",0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""airflowDirection"":""扫风""}},""service"":""airControl"",""text"":""设定风向为扫风。"",""version"":""3.5.0.1190""}
",400,2180,endAudioData
/mnt/sdcard/pcm/800_Enc_NoWavHead/1air_control/1air_control_096_F002_coder.wav.pcm,1484278724803,1484278725816,1484278725595,1484278726899,MSG_Result,1304,本地,0,"风速想一点。",0,"{""bislocalresult"":""1"",""nlocalconfidencescore"":""0"",""rc"":4,""text"":""风速想一点。""}
",380,1360,endAudioData
