strAudioPath,text,operation1,operation2,operation equal?(%) 1911/2567=74.44%,service1,service2,service equal?(%) 1962/2567=76.43%,slots1,slots2,slots equal?(%) 1623/2567=63.23%,OnlyInNliResult1,OnlyInNliResult2,ValueDifferent,all equal?(%) 1604/2567=62.49%
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0383-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0383-04.pcm,,,INSTRUCTION,False,,telephone,False,,"{""slots"": {""insType"": ""EXIT""}}",False,,slots.insType: EXIT,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0384-01.pcm,,DIAL,DIAL,True,telephone,telephone,True,"{""slots"": {}}","{""slots"": {}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0384-02.pcm,,,PLAY,False,,musicX,False,,"{""slots"": {""artist"": ""朱琳""}}",False,,slots.artist: 朱琳,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0384-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0385-01.pcm,,DIAL,DIAL,True,telephone,telephone,True,"{""slots"": {""code"": ""18287863674"", ""state"": ""0""}}","{""slots"": {""code"": ""18227863674"", ""state"": ""0""}}",False,,,"slots.code: 18287863674, 18227863674",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0385-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0385-03.pcm,,INSTRUCTION,INSTRUCTION,True,cmd,cmd,True,"{""slots"": {""insType"": ""VOLUME_MUTE""}}","{""slots"": {""insType"": ""VOLUME_MUTE""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0385-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0386-01.pcm,,INSTRUCTION,INSTRUCTION,True,telephone,telephone,True,"{""slots"": {""insType"": ""CONTACTS""}}","{""slots"": {""insType"": ""CONTACTS""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0386-02.pcm,,QUERY,QUERY,True,telephone,telephone,True,"{""slots"": {""name"": ""老婆""}}","{""slots"": {""name"": ""老婆""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0386-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0386-04.pcm,,INSTRUCTION,INSTRUCTION,True,telephone,telephone,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0387-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0387-02.pcm,,INSTRUCTION,INSTRUCTION,True,cmd,cmd,True,"{""slots"": {""insType"": ""VOLUME_MAX""}}","{""slots"": {""insType"": ""VOLUME_MAX""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0387-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0387-04.pcm,,INSTRUCTION,INSTRUCTION,True,telephone,telephone,True,"{""slots"": {""insType"": ""received""}}","{""slots"": {""insType"": ""received""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0388-01.pcm,,DIAL,DIAL,True,telephone,telephone,True,"{""slots"": {}}","{""slots"": {}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0388-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0388-03.pcm,,DIAL,DIAL,True,telephone,telephone,True,"{""slots"": {""name"": ""老婆""}}","{""slots"": {""name"": ""老婆""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0388-04.pcm,,INSTRUCTION,INSTRUCTION,True,cmd,cmd,True,"{""slots"": {""insType"": ""VOLUME_MINUS""}}","{""slots"": {""insType"": ""VOLUME_MINUS""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0389-01.pcm,,PLAY,,False,musicX,,False,"{""slots"": {""song"": ""电话"", ""artist"": ""王艳""}}",,False,"slots.artist: 王艳
slots.song: 电话",,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0389-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0389-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0389-04.pcm,,INSTRUCTION,INSTRUCTION,True,cmd,cmd,True,"{""slots"": {""insType"": ""VOLUME_PLUS""}}","{""slots"": {""insType"": ""VOLUME_PLUS""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0390-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""濮阳县郎中乡"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""濮阳县郎中乡""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0390-02.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""敬老院"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""敬老院""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0390-03.pcm,,,QUERY,False,,mapU,False,,"{""slots"": {""distanceDescr"": ""NEAREST"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""敬老院""}}}",False,,"slots.endLoc.ori_loc: 敬老院
slots.startLoc.ori_loc: CURRENT_ORI_LOC
slots.distanceDescr: NEAREST",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0390-04.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0391-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""贵阳清镇"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""贵阳清镇""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0391-02.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""清镇市"", ""topic"": ""others""}, ""landmark"": {""ori_loc"": ""红旗路""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""landmark"": {""ori_loc"": ""红旗路""}, ""endLoc"": {""ori_loc"": ""清镇市""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0391-03.pcm,,,QUERY,False,,mapU,False,,"{""slots"": {""endLoc"": {""ori_loc"": ""酒店""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,"slots.endLoc.ori_loc: 酒店
slots.startLoc.ori_loc: CURRENT_ORI_LOC",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0391-04.pcm,,,,True,,mapU,False,,"{""slots"": {""price"": ""价位"", ""reserved_intent"": ""0""}}",False,,"slots.price: 价位
slots.reserved_intent: 0",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0391-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0392-01.pcm,,QUERY,QUERY,True,flight,mapU,False,"{""slots"": {""endLoc"": {""area"": ""泰兴市"", ""type"": ""LOC_BASIC"", ""areaAddr"": ""泰兴""}, ""startLoc"": {""city"": ""CURRENT_CITY"", ""type"": ""LOC_POI"", ""poi"": ""CURRENT_POI""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""泰兴市江华镇""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,"slots.startLoc.poi: CURRENT_POI
slots.endLoc.areaAddr: 泰兴
slots.endLoc.type: LOC_BASIC
slots.endLoc.area: 泰兴市
slots.startLoc.type: LOC_POI
slots.startLoc.city: CURRENT_CITY","slots.endLoc.ori_loc: 泰兴市江华镇
slots.startLoc.ori_loc: CURRENT_ORI_LOC",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0392-02.pcm,,QUERY,,False,mapU,,False,"{""slots"": {""endLoc"": {""ori_loc"": ""社区服务中心"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",,False,"slots.endLoc.ori_loc: 社区服务中心
slots.startLoc.ori_loc: CURRENT_ORI_LOC",,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0392-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0392-04.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0393-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""张浦镇"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""张浦镇""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0393-02.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""石材厂"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""石材厂""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0393-03.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""宜良石材厂"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""石材厂""}, ""keyword"": {""ori_loc"": ""怡莲石材厂""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,slots.keyword.ori_loc: 怡莲石材厂,"slots.endLoc.ori_loc: 宜良石材厂, 石材厂",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0393-04.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0394-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""西安三桥西部车城大众"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""西安三桥西部车城大众""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0394-02.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""中国西部国际车城零二"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""中国西部国际车城022""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,,"slots.endLoc.ori_loc: 中国西部国际车城零二, 中国西部国际车城022",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0394-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0394-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0394-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0395-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0395-02.pcm,,QUERY,,False,mapU,,False,"{""slots"": {""endLoc"": {""ori_loc"": ""对人民路一百五十号"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",,False,"slots.endLoc.ori_loc: 对人民路一百五十号
slots.startLoc.ori_loc: CURRENT_ORI_LOC",,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0395-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0396-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""陈厝合宁和街"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""陈厝合宁和街""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0396-02.pcm,,,QUERY,False,,mapU,False,,"{""slots"": {""endLoc"": {""ori_loc"": ""华中汽配大市场a217""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,"slots.endLoc.ori_loc: 华中汽配大市场a217
slots.startLoc.ori_loc: CURRENT_ORI_LOC",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0396-03.pcm,,,AVOID_AWAY,False,,mapU,False,,"{""slots"": {""avoidLoc"": {""ori_loc"": ""高架""}}}",False,,slots.avoidLoc.ori_loc: 高架,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0396-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0397-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""陶然五菱汽车"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""唐人五菱汽车""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,,"slots.endLoc.ori_loc: 陶然五菱汽车, 唐人五菱汽车",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0397-02.pcm,,,QUERY,False,,mapU,False,,"{""slots"": {""endLoc"": {""ori_loc"": ""维修服务中心""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,"slots.endLoc.ori_loc: 维修服务中心
slots.startLoc.ori_loc: CURRENT_ORI_LOC",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0397-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0397-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0398-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""南京京科主线病研究院"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""南京金科乳腺病研究院""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,,"slots.endLoc.ori_loc: 南京京科主线病研究院, 南京金科乳腺病研究院",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0398-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0398-03.pcm,,,QUERY,False,,mapU,False,,"{""slots"": {""endLoc"": {""ori_loc"": ""荆州乳腺病研究院""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,"slots.endLoc.ori_loc: 荆州乳腺病研究院
slots.startLoc.ori_loc: CURRENT_ORI_LOC",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0398-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0398-05.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0399-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""通辽市政府"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""通辽市政府""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0399-02.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""keyword"": {""ori_loc"": ""科尔沁区保康镇政府""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""科尔沁区保康镇政府""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,slots.keyword.ori_loc: 科尔沁区保康镇政府,"slots.endLoc.ori_loc: 科尔沁区保康镇政府
slots.startLoc.ori_loc: CURRENT_ORI_LOC",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0399-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0399-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0400-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""汇能汽车用品批发市场"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""汇能汽车用品批发市场""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0400-02.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""车美汇汽车用品批发"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""车美汇汽车用品批发""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0400-03.pcm,,,REROUTE,False,,mapU,False,,"{""slots"": {""insType"": ""REROUTE""}}",False,,slots.insType: REROUTE,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0400-04.pcm,,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0401-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""彭镇"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""彭镇""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0401-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0401-03.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""白云村村委会"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""白衣村村委会""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,,"slots.endLoc.ori_loc: 白云村村委会, 白衣村村委会",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0401-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0401-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0402-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""营口广达汽车装饰"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""营口广达汽车装饰""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0402-02.pcm,,QUERY,,False,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""哈大北路"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""landmark"": {""ori_loc"": ""哈大北路""}}}",False,"slots.endLoc.ori_loc: 哈大北路
slots.startLoc.ori_loc: CURRENT_ORI_LOC",slots.landmark.ori_loc: 哈大北路,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0402-03.pcm,,,QUERY,False,,mapU,False,,"{""slots"": {""endLoc"": {""ori_loc"": ""雅饰汽车装饰""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,"slots.endLoc.ori_loc: 雅饰汽车装饰
slots.startLoc.ori_loc: CURRENT_ORI_LOC",,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0402-04.pcm,,,START_MAP,False,,mapU,False,,"{""slots"": {""insType"": ""START_MAP""}}",False,,slots.insType: START_MAP,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0403-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""奔牛镇佳家玛超市"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""奔牛镇佳佳马超市""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,,"slots.endLoc.ori_loc: 奔牛镇佳家玛超市, 奔牛镇佳佳马超市",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0403-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0403-03.pcm,,QUERY,,False,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""新蚌埠路飞翔溜冰场"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""landmark"": {""ori_loc"": ""新蚌埠路飞翔溜冰场""}}}",False,"slots.endLoc.ori_loc: 新蚌埠路飞翔溜冰场
slots.startLoc.ori_loc: CURRENT_ORI_LOC",slots.landmark.ori_loc: 新蚌埠路飞翔溜冰场,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0403-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0404-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""广西师范学院"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""广西师范学院""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0404-02.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""明秀小区"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""广西师范学院""}, ""keyword"": {""ori_loc"": ""到明秀校区""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,slots.keyword.ori_loc: 到明秀校区,"slots.endLoc.ori_loc: 明秀小区, 广西师范学院",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0404-03.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""南门"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""南门""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0404-04.pcm,,,START_MAP,False,,mapU,False,,"{""slots"": {""insType"": ""START_MAP""}}",False,,slots.insType: START_MAP,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0405-01.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""连城"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""连城""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0405-02.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""连城县"", ""topic"": ""others""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""连城""}, ""keyword"": {""ori_loc"": ""连城县""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",False,,slots.keyword.ori_loc: 连城县,"slots.endLoc.ori_loc: 连城县, 连城",False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0405-03.pcm,,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""endLoc"": {""ori_loc"": ""酒店"", ""topic"": ""hotel""}, ""landmark"": {""ori_loc"": ""连城县""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""landmark"": {""ori_loc"": ""连城县""}, ""endLoc"": {""ori_loc"": ""酒店""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0405-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0405-05.pcm,,,,True,,,True,,,True,,,,True
