strAudioPath,text,operation1,operation2,operation equal?(%) 2160/2567=84.14%,service1,service2,service equal?(%) 2246/2567=87.50%,slots1,slots2,slots equal?(%) 2013/2567=78.42%,OnlyInNliResult1,OnlyInNliResult2,ValueDifferent,all equal?(%) 2005/2567=78.11%
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0273-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0273-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0274-01.pcm,,DOWNLOAD,DOWNLOAD,True,app,app,True,"{""slots"": {""name"": ""搜狗输入法""}}","{""slots"": {""name"": ""搜狗输入法""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0274-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0274-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0274-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0274-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0275-01.pcm,,INSTRUCTION,INSTRUCTION,True,radio,radio,True,"{""slots"": {""insType"": ""PLAY""}}","{""slots"": {""insType"": ""PLAY""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0275-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0275-03.pcm,,INSTRUCTION,INSTRUCTION,True,radio,radio,True,"{""slots"": {""insType"": ""CLOSE""}}","{""slots"": {""insType"": ""CLOSE""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0275-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0275-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0276-01.pcm,,QUERY,QUERY,True,app,app,True,"{""slots"": {""name"": ""汽车之家""}}","{""slots"": {""name"": ""汽车之家""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0276-02.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""汽车之家""}}","{""slots"": {""name"": ""汽车之家""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0276-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0276-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0276-05.pcm,,EXIT,EXIT,True,app,app,True,"{""slots"": {""name"": ""汽车之家""}}","{""slots"": {""name"": ""汽车之家""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0277-01.pcm,,DOWNLOAD,DOWNLOAD,True,app,app,True,"{""slots"": {""name"": ""导航犬""}}","{""slots"": {""name"": ""导航犬""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0277-02.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""导航犬""}}","{""slots"": {""name"": ""导航犬""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0277-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0277-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0277-05.pcm,,EXIT,EXIT,True,app,app,True,"{""slots"": {""name"": ""导航犬""}}","{""slots"": {""name"": ""导航犬""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0278-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0278-02.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""高德导航""}}","{""slots"": {""name"": ""高德导航""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0278-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0278-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0278-05.pcm,,EXIT,EXIT,True,app,app,True,"{""slots"": {""name"": ""高德导航""}}","{""slots"": {""name"": ""高德导航""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0279-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0279-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0279-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0279-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0279-05.pcm,,DOWNLOAD,DOWNLOAD,True,app,app,True,"{""slots"": {""name"": ""养车点点""}}","{""slots"": {""name"": ""养车点点""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0280-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0280-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0280-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0280-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0280-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0281-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0281-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0281-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0281-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0281-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0282-01.pcm,,QUERY,QUERY,True,app,app,True,"{""slots"": {""name"": ""小熊油耗""}}","{""slots"": {""name"": ""小熊油耗""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0282-02.pcm,,DOWNLOAD,DOWNLOAD,True,app,app,True,"{""slots"": {""name"": ""小熊油耗""}}","{""slots"": {""name"": ""小熊油耗""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0282-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0282-04.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""小熊油耗""}}","{""slots"": {""name"": ""小熊油耗""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0283-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0283-02.pcm,,LAUNCH,LAUNCH,True,radio,radio,True,"{""slots"": {""category"": ""交通""}}","{""slots"": {""category"": ""交通""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0283-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0283-04.pcm,,LAUNCH,LAUNCH,True,radio,radio,True,"{""slots"": {""category"": ""交通""}}","{""slots"": {""category"": ""交通""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0283-05.pcm,,REROUTE,,False,mapU,,False,"{""slots"": {""insType"": ""REROUTE""}}",,False,slots.insType: REROUTE,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0284-01.pcm,,DOWNLOAD,DOWNLOAD,True,app,app,True,"{""slots"": {""name"": ""车点点""}}","{""slots"": {""name"": ""车点点""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0284-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0284-03.pcm,,,LAUNCH,False,,app,False,,"{""slots"": {""name"": ""车点点""}}",False,,slots.name: 车点点,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0284-04.pcm,,EXIT,EXIT,True,app,app,True,"{""slots"": {""name"": ""车点点""}}","{""slots"": {""name"": ""车点点""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0285-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0285-02.pcm,,QUERY,QUERY,True,app,app,True,"{""slots"": {""name"": ""车轮查违章""}}","{""slots"": {""name"": ""车轮查违章""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0285-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0285-04.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""车轮查违章""}}","{""slots"": {""name"": ""车轮查违章""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0285-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0285-06.pcm,,EXIT,EXIT,True,app,app,True,"{""slots"": {""name"": ""车轮查违章""}}","{""slots"": {""name"": ""车轮查违章""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0286-01.pcm,,DOWNLOAD,DOWNLOAD,True,app,app,True,"{""slots"": {""name"": ""违章查询助手""}}","{""slots"": {""name"": ""违章查询助手""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0286-02.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""违章查询助手""}}","{""slots"": {""name"": ""违章查询助手""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0286-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0286-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0286-05.pcm,,EXIT,EXIT,True,app,app,True,"{""slots"": {""name"": ""违章查询助手""}}","{""slots"": {""name"": ""违章查询助手""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0287-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0287-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0287-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0287-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0287-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0288-01.pcm,,DOWNLOAD,DOWNLOAD,True,app,app,True,"{""slots"": {""name"": ""虾米音乐""}}","{""slots"": {""name"": ""虾米音乐""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0288-02.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""虾米音乐""}}","{""slots"": {""name"": ""虾米音乐""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0288-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0288-04.pcm,,EXIT,EXIT,True,app,app,True,"{""slots"": {""name"": ""虾米音乐""}}","{""slots"": {""name"": ""虾米音乐""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0288-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0289-01.pcm,,QUERY,QUERY,True,app,app,True,"{""slots"": {""name"": ""咪咕音乐""}}","{""slots"": {""name"": ""咪咕音乐""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0289-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0289-03.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""咪咕音乐""}}","{""slots"": {""name"": ""咪咕音乐""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0289-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0289-05.pcm,,EXIT,EXIT,True,app,app,True,"{""slots"": {""name"": ""咪咕音乐""}}","{""slots"": {""name"": ""咪咕音乐""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0290-01.pcm,,DOWNLOAD,DOWNLOAD,True,app,app,True,"{""slots"": {""name"": ""全民k歌""}}","{""slots"": {""name"": ""全民k歌""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0290-02.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""全民k歌""}}","{""slots"": {""name"": ""全民k歌""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0290-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0290-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0290-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0291-01.pcm,,DOWNLOAD,DOWNLOAD,True,app,app,True,"{""slots"": {""name"": ""百度音乐""}}","{""slots"": {""name"": ""百度音乐""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0291-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0291-03.pcm,,EXIT,EXIT,True,app,app,True,"{""slots"": {""name"": ""百度音乐""}}","{""slots"": {""name"": ""百度音乐""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0291-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0291-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0292-01.pcm,,QUERY,QUERY,True,app,app,True,"{""slots"": {""name"": ""多米音乐""}}","{""slots"": {""name"": ""多米音乐""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0292-02.pcm,,DOWNLOAD,DOWNLOAD,True,app,app,True,"{""slots"": {""name"": ""多米音乐""}}","{""slots"": {""name"": ""多米音乐""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0292-03.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""多米音乐""}}","{""slots"": {""name"": ""多米音乐""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0292-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0292-05.pcm,,EXIT,,False,app,,False,"{""slots"": {""name"": ""多米音乐""}}",,False,slots.name: 多米音乐,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0293-01.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""音乐雷达""}}","{""slots"": {""name"": ""音乐雷达""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0293-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0293-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0293-04.pcm,,EXIT,EXIT,True,app,app,True,"{""slots"": {""name"": ""音乐雷达""}}","{""slots"": {""name"": ""音乐雷达""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0293-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0294-01.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""影音先锋""}}","{""slots"": {""name"": ""影音先锋""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0294-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0294-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0294-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0294-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0295-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0295-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0295-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0295-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0295-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0296-01.pcm,,QUERY,QUERY,True,app,app,True,"{""slots"": {""name"": ""风行视频""}}","{""slots"": {""name"": ""风行视频""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0296-02.pcm,,DOWNLOAD,DOWNLOAD,True,app,app,True,"{""slots"": {""name"": ""风行视频""}}","{""slots"": {""name"": ""风行视频""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0296-03.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""风行视频""}}","{""slots"": {""name"": ""风行视频""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0296-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0296-05.pcm,,EXIT,EXIT,True,app,app,True,"{""slots"": {""name"": ""风行视频""}}","{""slots"": {""name"": ""风行视频""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0297-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0297-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0297-03.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""暴风影音""}}","{""slots"": {""name"": ""暴风影音""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0297-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0297-05.pcm,,EXIT,,False,app,,False,"{""slots"": {""name"": ""暴风影音""}}",,False,slots.name: 暴风影音,,,False
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0298-01.pcm,,QUERY,QUERY,True,app,app,True,"{""slots"": {""name"": ""优酷视频""}}","{""slots"": {""name"": ""优酷视频""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0298-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0298-03.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""优酷视频""}}","{""slots"": {""name"": ""优酷视频""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0298-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0298-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0299-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0299-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0299-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0299-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0299-05.pcm,,EXIT,EXIT,True,app,app,True,"{""slots"": {""name"": ""爱奇艺视频""}}","{""slots"": {""name"": ""爱奇艺视频""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0300-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0300-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0300-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0300-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0300-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0301-01.pcm,,DOWNLOAD,DOWNLOAD,True,app,app,True,"{""slots"": {""name"": ""企鹅fm""}}","{""slots"": {""name"": ""企鹅fm""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0301-02.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""企鹅fm""}}","{""slots"": {""name"": ""企鹅fm""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0301-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0301-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0301-05.pcm,,EXIT,EXIT,True,app,app,True,"{""slots"": {""name"": ""企鹅fm""}}","{""slots"": {""name"": ""企鹅fm""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0302-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0302-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0302-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0302-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0302-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0303-01.pcm,,DOWNLOAD,DOWNLOAD,True,app,app,True,"{""slots"": {""name"": ""搜狐视频""}}","{""slots"": {""name"": ""搜狐视频""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0303-02.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""搜狐视频""}}","{""slots"": {""name"": ""搜狐视频""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0303-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0303-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0303-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0304-01.pcm,,DOWNLOAD,DOWNLOAD,True,app,app,True,"{""slots"": {""name"": ""影视大全""}}","{""slots"": {""name"": ""影视大全""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0304-02.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""影视大全""}}","{""slots"": {""name"": ""影视大全""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0304-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0304-04.pcm,,EXIT,EXIT,True,app,app,True,"{""slots"": {""name"": ""影视大全""}}","{""slots"": {""name"": ""影视大全""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0304-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0305-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0305-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0305-03.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""乐视视频""}}","{""slots"": {""name"": ""乐视视频""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0305-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0305-05.pcm,,EXIT,EXIT,True,app,app,True,"{""slots"": {""name"": ""乐视视频""}}","{""slots"": {""name"": ""乐视视频""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0306-01.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0306-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0306-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0306-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0306-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0307-01.pcm,,LAUNCH,LAUNCH,True,app,app,True,"{""slots"": {""name"": ""爱音乐""}}","{""slots"": {""name"": ""爱音乐""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0307-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0307-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0307-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0307-05.pcm,,EXIT,EXIT,True,app,app,True,"{""slots"": {""name"": ""爱音乐""}}","{""slots"": {""name"": ""爱音乐""}}",True,,,,True
