å½•éŸ³,time_Base,AudioTimeLength,time_SpeechStart,time_SpeechEnd,time_EndAudioData,time_Result,result_status,time_resume,ISR_Mode, other, Result_content,rc,Confidence_score,Result
/fs/usb0/PcmRes/isr/English/Radio/00000051_code.pcm,4216998300,3489,4216999052,3656,4217001811,4217003606,MSG_Result,1795,1,0,i am seven two five a m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""725"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven two five a m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000052_code.pcm,4217004021,3459,4217004776,3520,4217007500,4217009318,MSG_Result,1818,1,0,i am seven two six a m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""726"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven two six a m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000053_code.pcm,4217009908,3484,4217010660,3572,4217013410,4217014861,MSG_Result,1451,1,0,i am seven two seven a m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""727"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven two seven a m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000054_code.pcm,4217015205,3289,4217015960,3475,4217018510,4217020387,MSG_Result,1877,1,0,i am seven two eight a m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""728"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven two eight a m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000055_code.pcm,4217020823,3413,4217021579,3525,4217024268,4217025851,MSG_Result,1583,1,0,i am seven two nine a m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""729"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven two nine a m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000056_code.pcm,4217026310,3587,4217027066,3706,4217029918,4217031673,MSG_Result,1755,1,0,i am seven three zero a m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""730"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven three zero a m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000057_code.pcm,4217031908,2534,4217032695,2667,4217034459,4217035677,MSG_Result,1218,1,0,nine two zero f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""92.0"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two zero f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000058_code.pcm,4217035992,2734,4217036774,2888,4217038747,4217040197,MSG_Result,1450,1,0,nine two point one f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""92.1"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two point one f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000059_code.pcm,4217040398,2684,4217041179,2893,4217043100,4217044837,MSG_Result,1737,1,0,nine two dot one f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""92.1"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two dot one f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000060_code.pcm,4217045167,2332,4217045955,2549,4217047522,4217048910,MSG_Result,1388,1,0,nine two one f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""92.1"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two one f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000061_code.pcm,4217049127,2672,4217049910,2810,4217051816,4217053312,MSG_Result,1496,1,0,nine two point two f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""92.2"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two point two f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000062_code.pcm,4217053548,2585,4217054330,2832,4217056150,4217057701,MSG_Result,1551,1,0,nine two door two f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.5,""rc"":0,""semantic"":{""slots"":{""channelId"":""2"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two door two f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000063_code.pcm,4217057952,2485,4217058751,2581,4217060454,4217061823,MSG_Result,1369,1,0,nine two two f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""92.2"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two two f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000064_code.pcm,4217062104,2778,4217062888,2933,4217064904,4217066411,MSG_Result,1507,1,0,nine two point three f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""92.3"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two point three f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000065_code.pcm,4217066643,2686,4217067431,2781,4217069346,4217071040,MSG_Result,1694,1,0,nine two door three f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.5,""rc"":0,""semantic"":{""slots"":{""channelId"":""3"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two door three f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000066_code.pcm,4217071377,2409,4217072162,2635,4217073809,4217075265,MSG_Result,1456,1,0,nine two three f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""92.3"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two three f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000067_code.pcm,4217075596,2833,4217076380,3053,4217078454,4217079844,MSG_Result,1390,1,0,nine two point four f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""92.4"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two point four f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000068_code.pcm,4217080042,2736,4217080826,2943,4217082797,4217083622,MSG_Result,825,1,0,nine two dot four f ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SELECT"",""pk_score"":0.4,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""nine two"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""nine two dot four f ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000069_code.pcm,4217083960,2422,4217084743,2559,4217086399,4217088002,MSG_Result,1603,1,0,nine two four f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""92.4"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two four f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000070_code.pcm,4217088230,2872,4217089013,3001,4217091127,4217092539,MSG_Result,1412,1,0,nine two point five f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""92.5"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two point five f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000071_code.pcm,4217092781,2768,4217093564,2947,4217095581,4217097321,MSG_Result,1740,1,0,nine two dot five f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""92.5"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two dot five f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000072_code.pcm,4217097666,2465,4217098448,2614,4217100161,4217101739,MSG_Result,1578,1,0,nine two five f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""92.5"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two five f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000073_code.pcm,4217101958,2795,4217102744,2887,4217104775,4217106037,MSG_Result,1262,1,0,nine two point six f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""92.6"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two point six f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000074_code.pcm,4217106292,2712,4217107076,2931,4217109021,4217110562,MSG_Result,1541,1,0,nine two dogs six f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.5,""rc"":0,""semantic"":{""slots"":{""channelId"":""6"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two dogs six f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000075_code.pcm,4217110905,2426,4217111688,2584,4217113348,4217114756,MSG_Result,1408,1,0,nine two six f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""92.6"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two six f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000076_code.pcm,4217115050,2823,4217115834,2980,4217117889,4217119270,MSG_Result,1381,1,0,nine two point seven f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""92.7"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two point seven f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000077_code.pcm,4217119469,2785,4217120251,2857,4217122274,4217124074,MSG_Result,1800,1,0,nine two dogs seven f m ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.5,""rc"":0,""semantic"":{""slots"":{""channelId"":""7"",""waveband"":""fm""}},""service"":""radio"",""text"":""nine two dogs seven f m ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000078_code.pcm,4217124515,3151,4217125299,3294,4217127683,4217129009,MSG_Result,1326,1,0,tune into a m five seven two ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""572"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five seven two ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000079_code.pcm,4217129374,3152,4217130166,3229,4217132542,4217133917,MSG_Result,1375,1,0,tune into a m five seven three ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""573"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five seven three ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000080_code.pcm,4217134355,3170,4217135140,3337,4217137553,4217138852,MSG_Result,1299,1,0,tune into a m five seven four ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""574"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five seven four ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000081_code.pcm,4217139309,3324,4217140094,3447,4217142649,4217144379,MSG_Result,1730,1,0,tune into a m five seven five ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""575"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five seven five ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000082_code.pcm,4217144595,3281,4217145378,3355,4217147894,4217149144,MSG_Result,1250,1,0,tune into a m five seven six ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""576"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five seven six ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000083_code.pcm,4217149541,3229,4217150327,3332,4217152789,4217154228,MSG_Result,1439,1,0,tune into a m five seven seven ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""577"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five seven seven ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000084_code.pcm,4217154753,3090,4217155542,3225,4217157859,4217159151,MSG_Result,1292,1,0,tune into a m five seven eight ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""578"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five seven eight ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000085_code.pcm,4217159586,3179,4217160367,3282,4217162784,4217163998,MSG_Result,1214,1,0,tune into a m five seven nine ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""579"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five seven nine ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000086_code.pcm,4217164483,3109,4217165285,3232,4217167612,4217169161,MSG_Result,1549,1,0,tune into a m five eight zero ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""580"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five eight zero ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000087_code.pcm,4217169372,2989,4217170155,3073,4217172380,4217173797,MSG_Result,1417,1,0,tune into a m five eight one ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""581"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five eight one ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000088_code.pcm,4217174207,3000,4217174990,3228,4217177229,4217178639,MSG_Result,1410,1,0,tune into a m five eight two ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""582"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five eight two ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000089_code.pcm,4217179011,3010,4217179797,3124,4217182038,4217183496,MSG_Result,1458,1,0,tune into a m five eight three ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""583"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five eight three ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000090_code.pcm,4217183739,3009,4217184523,3137,4217186769,4217188143,MSG_Result,1374,1,0,tune into a m five eight four ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""584"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five eight four ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000091_code.pcm,4217188341,3163,4217189126,3316,4217191525,4217193312,MSG_Result,1787,1,0,tune into a m five eight five ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""585"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five eight five ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000092_code.pcm,4217193677,3104,4217194465,3297,4217196805,4217198203,MSG_Result,1398,1,0,tune into a m five eight six ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""586"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five eight six ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000093_code.pcm,4217198629,3058,4217199413,3215,4217201708,4217203141,MSG_Result,1433,1,0,tune into a m five eight seven ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""587"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five eight seven ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000094_code.pcm,4217203517,2966,4217204304,3178,4217206504,4217207982,MSG_Result,1478,1,0,tune into a m five eight eight ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""588"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five eight eight ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000095_code.pcm,4217208291,3030,4217209076,3150,4217211341,4217212590,MSG_Result,1249,1,0,tune into a m five eight nine ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""589"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five eight nine ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000096_code.pcm,4217213227,3187,4217214010,3337,4217216434,4217217599,MSG_Result,1165,1,0,tune into a m five nine zero ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""590"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five nine zero ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000097_code.pcm,4217217940,3073,4217218725,3153,4217221032,4217222352,MSG_Result,1320,1,0,tune into a m five nine one ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""591"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five nine one ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000098_code.pcm,4217222559,3091,4217223346,3254,4217225672,4217227074,MSG_Result,1402,1,0,tune into a m five nine two ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""592"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five nine two ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000099_code.pcm,4217227498,3101,4217228283,3251,4217230623,4217231948,MSG_Result,1325,1,0,tune into a m five nine three ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""593"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five nine three ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000100_code.pcm,4217232340,3098,4217233126,3337,4217235461,4217236918,MSG_Result,1457,1,0,tune into a m five nine four ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""594"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five nine four ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000101_code.pcm,4217237140,3249,4217237924,3406,4217240409,4217241772,MSG_Result,1363,1,0,tune into a m five nine five ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""595"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five nine five ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000102_code.pcm,4217242376,3247,4217243162,3322,4217245645,4217246960,MSG_Result,1315,1,0,tune into a m five nine six ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""596"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five nine six ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000103_code.pcm,4217247223,3205,4217248006,3377,4217250456,4217251756,MSG_Result,1300,1,0,tune into a m five nine seven ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""597"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five nine seven ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000104_code.pcm,4217252114,3037,4217252896,3160,4217255174,4217256516,MSG_Result,1342,1,0,tune into a m five nine eight ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""598"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five nine eight ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000105_code.pcm,4217256736,3099,4217257526,3181,4217259855,4217261232,MSG_Result,1377,1,0,tune into a m five nine nine ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""599"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m five nine nine ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000106_code.pcm,4217261718,3183,4217262512,3254,4217264922,4217266258,MSG_Result,1336,1,0,tune into a m one six zero zero ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""1600"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m one six zero zero ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Radio/00000107_code.pcm,4217266556,3102,4217267345,3226,4217269674,4217271080,MSG_Result,1406,1,0,tune into a m one six zero one ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""1601"",""waveband"":""am""}},""service"":""radio"",""text"":""tune into a m one six zero one ¡£"",""version"":""3.5.0.1190""}
"
