pcm,time_Base,AudioTimeLength,time_SpeechStart,time_SpeechEnd,time_EndAudioData,time_Result,result_status,time_resume,ISR_Mode, other, Result_content,rc,Confidence_score,Result
/home/linaro/ATP/test_data/PcmRes/isr/English/Playlist/00000073_code.pcm,39302053,2869,39302826,2880,39304923,39305115,MSG_Result,192,1,0,i want play playlist grassroots series c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.4667,""rc"":0,""semantic"":{""slots"":{""name"":""play playlist""}},""service"":""contacts"",""text"":""i want play playlist grassroots series c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Playlist/00000074_code.pcm,39305128,2872,39305871,2882,39308000,39308123,MSG_Result,123,1,0,i want play playlist tv play music c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.4286,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""play playlist tv play music"",""poi"":""play playlist tv play music"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""i want play playlist tv play music c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Playlist/00000075_code.pcm,39308136,2792,39308880,2804,39310928,39311106,MSG_Result,178,1,0,i want to play playlist movie sound track c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":0.7,""rc"":0,""semantic"":{""slots"":{""playlist"":""movie sound track""}},""service"":""music"",""text"":""i want to play playlist movie sound track c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Playlist/00000076_code.pcm,39311114,3275,39311857,3288,39314390,39314523,MSG_Result,133,1,0,i want play playlist exotic amorous feelings c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.4286,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""play playlist exotic amorous feelings"",""poi"":""play playlist exotic amorous feelings"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""i want play playlist exotic amorous feelings c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Playlist/00000077_code.pcm,39314534,2603,39315308,2641,39317137,39317326,MSG_Result,189,1,0,i want to play playlist read songs c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":0.7714,""rc"":0,""semantic"":{""slots"":{""playlist"":""read songs""}},""service"":""music"",""text"":""i want to play playlist read songs c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Playlist/00000078_code.pcm,39317333,2951,39318076,2964,39320284,39320433,MSG_Result,149,1,0,i want play playlist soviet union song c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.4286,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""play playlist soviet union song"",""poi"":""play playlist soviet union song"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""i want play playlist soviet union song c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Playlist/00000079_code.pcm,39320440,2747,39321213,2754,39323187,39323356,MSG_Result,169,1,0,i want play playlist original songs c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.4667,""rc"":0,""semantic"":{""slots"":{""name"":""play playlist""}},""service"":""contacts"",""text"":""i want play playlist original songs c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Playlist/00000080_code.pcm,39323361,2610,39324105,2641,39325971,39326162,MSG_Result,191,1,0,i want to play playlist find the songs c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":0.7,""rc"":0,""semantic"":{""slots"":{""playlist"":""find the songs""}},""service"":""music"",""text"":""i want to play playlist find the songs c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000001_code.pcm,39326167,2276,39326910,2283,39328443,39328682,MSG_Result,239,1,0,one five three a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""153"",""waveband"":""am""}},""service"":""radio"",""text"":""one five three a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000002_code.pcm,39328689,2321,39329432,2333,39331010,39331244,MSG_Result,234,1,0,one five four a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""154"",""waveband"":""am""}},""service"":""radio"",""text"":""one five four a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000003_code.pcm,39331259,2381,39332002,2399,39333640,39333885,MSG_Result,245,1,0,one five five a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""155"",""waveband"":""am""}},""service"":""radio"",""text"":""one five five a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000004_code.pcm,39333895,2349,39334638,2365,39336244,39336484,MSG_Result,240,1,0,one five six a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""156"",""waveband"":""am""}},""service"":""radio"",""text"":""one five six a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000005_code.pcm,39336490,2383,39337233,2395,39338873,39339107,MSG_Result,234,1,0,one five seven a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""157"",""waveband"":""am""}},""service"":""radio"",""text"":""one five seven a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000006_code.pcm,39339118,2229,39339872,2240,39341347,39341615,MSG_Result,268,1,0,one five eight a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""158"",""waveband"":""am""}},""service"":""radio"",""text"":""one five eight a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000007_code.pcm,39341622,2315,39342366,2354,39343937,39344168,MSG_Result,231,1,0,one five nine a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""159"",""waveband"":""am""}},""service"":""radio"",""text"":""one five nine a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000008_code.pcm,39344172,2408,39344915,2436,39346580,39346828,MSG_Result,248,1,0,one six zero a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""160"",""waveband"":""am""}},""service"":""radio"",""text"":""one six zero a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000009_code.pcm,39346835,2227,39347578,2264,39349062,39349278,MSG_Result,216,1,0,one six one day m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SELECT"",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""one six one"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""one six one day m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000010_code.pcm,39349292,2336,39350035,2370,39351629,39351854,MSG_Result,225,1,0,one six two a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""162"",""waveband"":""am""}},""service"":""radio"",""text"":""one six two a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000011_code.pcm,39351864,2247,39352607,2275,39354111,39354341,MSG_Result,230,1,0,one six three a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""163"",""waveband"":""am""}},""service"":""radio"",""text"":""one six three a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000012_code.pcm,39354347,2307,39355120,2323,39356654,39356887,MSG_Result,233,1,0,one six four a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""164"",""waveband"":""am""}},""service"":""radio"",""text"":""one six four a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000013_code.pcm,39356900,2332,39357643,2370,39359232,39359450,MSG_Result,218,1,0,one six five a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""165"",""waveband"":""am""}},""service"":""radio"",""text"":""one six five a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000014_code.pcm,39359457,2267,39360200,2276,39361724,39361955,MSG_Result,231,1,0,one six six a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""166"",""waveband"":""am""}},""service"":""radio"",""text"":""one six six a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000015_code.pcm,39361968,2308,39362712,2349,39364276,39364531,MSG_Result,255,1,0,one six seven a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""167"",""waveband"":""am""}},""service"":""radio"",""text"":""one six seven a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000016_code.pcm,39364540,2148,39365285,2174,39366688,39366945,MSG_Result,257,1,0,one six eight a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""168"",""waveband"":""am""}},""service"":""radio"",""text"":""one six eight a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000017_code.pcm,39366954,2290,39367697,2325,39369244,39369518,MSG_Result,274,1,0,one six nine a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""169"",""waveband"":""am""}},""service"":""radio"",""text"":""one six nine a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000018_code.pcm,39369529,2444,39370303,2491,39371973,39372255,MSG_Result,282,1,0,one seven zero a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""170"",""waveband"":""am""}},""service"":""radio"",""text"":""one seven zero a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000019_code.pcm,39372269,2254,39373042,2286,39374523,39374729,MSG_Result,206,1,0,one seven one day m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SELECT"",""pk_score"":0.6,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""one seven one"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""one seven one day m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000020_code.pcm,39374738,2234,39375511,2275,39376972,39377219,MSG_Result,247,1,0,one seven two a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""172"",""waveband"":""am""}},""service"":""radio"",""text"":""one seven two a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000021_code.pcm,39377228,3546,39377971,3555,39380774,39380990,MSG_Result,216,1,0,a m six nine five a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""695"",""waveband"":""am""}},""service"":""radio"",""text"":""a m six nine five a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000022_code.pcm,39381001,3499,39381744,3515,39384500,39384734,MSG_Result,234,1,0,a m six nine six a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""696"",""waveband"":""am""}},""service"":""radio"",""text"":""a m six nine six a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000023_code.pcm,39384745,3542,39385489,3549,39388287,39388505,MSG_Result,218,1,0,a m six nine seven a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""697"",""waveband"":""am""}},""service"":""radio"",""text"":""a m six nine seven a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000024_code.pcm,39388512,3350,39389255,3396,39391862,39392114,MSG_Result,252,1,0,a m six nine eight a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""698"",""waveband"":""am""}},""service"":""radio"",""text"":""a m six nine eight a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000025_code.pcm,39392122,3428,39392866,3441,39395550,39395774,MSG_Result,224,1,0,a m six nine nine a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""699"",""waveband"":""am""}},""service"":""radio"",""text"":""a m six nine nine a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000026_code.pcm,39395785,3705,39396528,3712,39399490,39399717,MSG_Result,227,1,0,i am seven zero zero a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""700"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven zero zero a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000027_code.pcm,39399725,3509,39400468,3543,39403234,39403463,MSG_Result,229,1,0,i am seven zero one day m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.5714,""rc"":0,""semantic"":{""slots"":{""code"":""701"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven zero one day m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000028_code.pcm,39403470,3500,39404213,3524,39406970,39407208,MSG_Result,238,1,0,i am seven zero two a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""702"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven zero two a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000029_code.pcm,39407216,3581,39407960,3613,39410797,39411045,MSG_Result,248,1,0,i am seven zero three a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""703"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven zero three a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000030_code.pcm,39411052,3614,39411795,3634,39414666,39414903,MSG_Result,237,1,0,i am seven zero for a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.4286,""rc"":0,""semantic"":{""slots"":{""code"":""70"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven zero for a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000031_code.pcm,39414912,3676,39415655,3714,39418588,39418830,MSG_Result,242,1,0,i am seven zero five a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""705"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven zero five a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000032_code.pcm,39418843,3675,39419586,3712,39422518,39422732,MSG_Result,214,1,0,i am seven zero six a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""706"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven zero six a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000033_code.pcm,39422744,3687,39423487,3709,39426431,39426626,MSG_Result,195,1,0,i am seven zero seven a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""707"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven zero seven a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000034_code.pcm,39426636,3530,39427379,3887,39430516,39430692,MSG_Result,176,1,0,i am seven zero eight a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""708"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven zero eight a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000035_code.pcm,39430865,3595,39431609,3643,39434460,39434688,MSG_Result,228,1,0,i am seven zero nine a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""709"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven zero nine a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000036_code.pcm,39434712,3571,39435455,3610,39438283,39438530,MSG_Result,247,1,0,i am seven one zero a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""710"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven one zero a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000037_code.pcm,39438538,3495,39439281,3508,39442033,39442254,MSG_Result,221,1,0,i am seven one one day m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.5714,""rc"":0,""semantic"":{""slots"":{""code"":""711"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven one one day m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000038_code.pcm,39442260,3345,39443003,3358,39445606,39445838,MSG_Result,232,1,0,i am seven one two a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""712"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven one two a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000039_code.pcm,39445854,3416,39446598,3451,39449270,39449532,MSG_Result,262,1,0,i am seven one three a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""713"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven one three a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000040_code.pcm,39449537,3468,39450280,3484,39453005,39453210,MSG_Result,205,1,0,i am seven one for a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.4286,""rc"":0,""semantic"":{""slots"":{""code"":""71"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven one for a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000041_code.pcm,39453221,3532,39453964,3579,39456753,39456967,MSG_Result,214,1,0,i am seven one five a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""715"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven one five a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000042_code.pcm,39456979,3477,39457723,3485,39460456,39460636,MSG_Result,180,1,0,i am seven one six a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""716"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven one six a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000043_code.pcm,39460668,3557,39461411,3565,39464225,39464434,MSG_Result,209,1,0,i am seven one seven a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""717"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven one seven a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000044_code.pcm,39464440,3322,39465183,3355,39467762,39468032,MSG_Result,270,1,0,i am seven one eight a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""718"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven one eight a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000045_code.pcm,39468038,3430,39468782,3442,39471468,39471697,MSG_Result,229,1,0,i am seven one nine a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""719"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven one nine a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000046_code.pcm,39471703,3523,39472446,3542,39475226,39475463,MSG_Result,237,1,0,i am seven two zero a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""720"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven two zero a m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000047_code.pcm,39475472,3347,39476216,3359,39478819,39479019,MSG_Result,200,1,0,a and seventy one day m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SELECT"",""pk_score"":0.3333,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""seventy one"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""a and seventy one day m c"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/English/Radio/00000048_code.pcm,39479025,3315,39479768,3327,39482340,39482552,MSG_Result,212,1,0,i am seven two two a m c,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""code"":""722"",""waveband"":""am""}},""service"":""radio"",""text"":""i am seven two two a m c"",""version"":""3.5.0.1190""}
"
